,source,title,img_url,title_en,payment,tags,info,lda_tags,hours,contacts,new_tags,new_tat_tags,latitude,longitude,address,subdistrict,district,province
876,การท่องเที่ยวแห่งประเทศไทย,เกาะผ้า,,Ko Pa (Pa Island,"{'มีค่าใช้จ่าย': None, 'หมายเหตุ': None}",,“เกาะผ้า” เป็นเกาะเล็กๆ เป็นส่วนหนึ่งของเกาะคอเขา จ.พังงา มีน้ำทะเลใส สีสวย และมีปะการังจำนวนมาก อดีตเคยมีต้นสนน้อย-ใหญ่ ตั้งเรียงรายเต็มไปหมด และต้นไม้อื่นๆ นานาชนิด ให้ความร่มรื่นได้พักหลบแดดคลายร้อน แต่หลังเกิดสึนามิปัจจุบันไม่มีอะไรอยู่ที่นั่น เรียบเหมือนผ้า มีแต่เพียงชายหาดและน้ำทะเลเท่านั้น เงียบสงบเหมาะสำหรับการพักผ่อน,,ทุกวัน,"{'tel': None, 'website': None, 'email': None}","['น้ำทะเล', 'หาด', 'ปะการัง', 'หาดทรายขาว', 'ชายหาด', 'เกาะเล็ก', 'เกาะ', 'ต้นไม้']","['แหล่งท่องเที่ยวประเภทน้ำเค็ม', 'ธรรมชาติ']",8.962,98.284,None None None เกาะคอเขา ตะกั่วป่า พังงา 82110,เกาะคอเขา,ตะกั่วป่า,พังงา
877,การท่องเที่ยวแห่งประเทศไทย,เกาะพนัก,,Ko Phanak (Phanak Island),"{'มีค่าใช้จ่าย': 30.0, 'หมายเหตุ': None}",,เป็นเกาะที่มีขนาดใหญ่กว่าเกาะห้อง อยู่ระหว่างเส้นทางเดินเรือ จากภูเก็ต–พังงา ประกอบด้วยถ้ำต่าง ๆ ที่มีความสวยงาม เช่น ถ้ำค้างคาว ถ้ำโกงกาง ถ้ำไอศครีม และถ้ำปีนที่มีลักษณะเป็นทะเลใน โดยในการเข้าสู่ทะเลในต้องใช้เรือซีแคนูเพียงอย่างเดียว จึงจะเข้าไปได้ มีความลึกตั้งแต่ 50–150 เมตร,,"ทุกวัน
","{'tel': None, 'website': 'www.dnp.go.th', 'email': 'aophangnga_np@hotmail.com'}","['ทะเล', 'ถ้ำ', 'เกาะ']","['แหล่งท่องเที่ยวประเภทน้ำเค็ม', 'ธรรมชาติ']",8.331,98.483,  None None กระโสม ตะกั่วทุ่ง พังงา 82130,กระโสม,ตะกั่วทุ่ง,พังงา
878,การท่องเที่ยวแห่งประเทศไทย,เกาะพระทอง,,Ko Phra Thong (Phra Thong Island),"{'มีค่าใช้จ่าย': None, 'หมายเหตุ': None}",,"เกาะพระทองเกิดจากซากปะการังทับถมกันมายาวนานนับล้านๆปี จนเกิดเป็นเกาะที่มีสภาพภูมิประเทศที่แปลกตา คือมีลักษณะค่อนข้างแบนราบ กลายเป็นลักษณะเฉพาะตัวอันโดดเด่นของเกาะแห่งนี้

แม้พื้นดินบนเกาะพระทองส่วนใหญ่จะเป็นดินปนทรายไม่เหมาะต่อการเพาะปลูก อันเนื่องมาจากสภาพธรรมชาติและเคยผ่านการทำเหมืองแร่มาก่อน ทำให้ที่นี่มีพืชเศรษฐกิจหลักเพียงมะม่วงหิมพานต์(กาหยี) กับมะพร้าว แต่เกาะพระทองกลับเป็นเกาะที่มีความหลากหลายทางชีวภาพมาก บนเกาะมีทั้งชายหาด ป่าชายหาด ป่าชายเลน ป่าพรุ ป่าเสม็ด ทุ่งหญ้า ไม้พุ่ม พืชสังคมทดแทน กล้วยไม้หายาก 

ทางฝั่งตะวันออกของเกาะที่อยู่ห่างจากคุระบุรีแค่ราว 2 กม.นั้น เป็นป่าชายเลนที่อุดมสมบูรณ์ ถือเป็นแหล่งทรัพยากรสำคัญ คลังอาหารตามธรรมชาติชั้นเลิศของชาวเกาะ เพราะมีทั้ง กุ้ง หอย ปู ปลา โดยเฉพาะกับ “ปูดำ” ที่เป็นสัตว์เศรษฐกิจเด่นของที่นี่ ส่วนทางด้านฝั่งตะวันตกจะเป็นแนวชายหาดอันสวยงามทอดยาวมีทิวสนขึ้นประดับในบางช่วง ขณะที่ถัดลึกเข้ามาจะเป็นไฮไลท์ของที่นี่กับป่าเสม็ด กับทุ่งหญ้าสีทอง หรือที่เรียกขานว่า ทุ่งหญ้าสวันน่าเมืองไทย ที่มีความสวยงามโดดเด่นจนได้รับการยกย่องให้เป็นหนึ่งใน “อันซีนไทยแลนด์”

บนเกาะพระทองยังมากไปด้วยสัตว์นานาพันธุ์ โดยที่ถือเป็นไฮไลท์ก็คือ “กวางม้า” หรือ กวางป่าตัวโต ที่ปัจจุบันต้องช่วยกันอนุรักษ์ดูแลให้ดี เพราะกวางป่าที่นี่ถูกหมาเลี้ยง หมาบ้าน ที่เริ่มเปลี่ยนวิถีกลายเป็นหมาป่าไล่ล่า เนื่องจากเจ้าของหมาพวกนี้ส่วนหนึ่งเสียชีวิตจากเหตุการณ์สึนามิ อีกส่วนหนึ่งอพยพไปอยู่บนฝั่ง ปล่อยทิ้งพวกมันให้หากินตามยถากรรม ส่วนอีกหนึ่งผู้ล่ากวางที่สำคัญนั้นย่อมหนีไม่พ้น “คน” ที่มีทั้งคนนอกคนใน ซึ่งชาวบ้านในพื้นที่กลุ่มหนึ่งได้ตั้งกลุ่มอนุรักษ์กวางขึ้นมา คอยดูแลไม่ให้ทั้งหมาทั้งคนไล่ล่า และร่วมอยู่กับกวางอย่างเป็นมิตร

นอกจากนี้บนเกาะพระทองยังเป็นแหล่งวางไข่เต่าทะเลที่สำคัญของเมืองไทย ซึ่งชาวบ้านได้ตั้งกลุ่มอนุรักษ์ดูแลเต่าทะเลขึ้นมา อีกทั้งยังเป็นแหล่งดูนกที่สำคัญ เพราะบนเกาะมีนกเกือบ 140 ชนิด ทั้งนกป่า นกน้ำ มีนกที่เด่นๆอย่าง กาน้ำ เหยี่ยวแดง กระสานวล ปากซ่อม รวมถึงนกหายากอย่าง “นกแก๊ก” และ“นกตะกรุม” ที่หายากและใกล้สูญพันธุ์ นับเป็นอีกหนึ่งไฮไลท์อันโดดเด่นที่ตอกย้ำถึงลักษณะเฉพาะและความหลากหลายทางธรรมชาติของเกาะพระทอง",,ทุกวัน,"{'tel': None, 'website': None, 'email': None}","['ทะเล', 'กล้วยไม้', 'อนุรักษ์', 'ป่าชายเลน', 'ทรัพยากร', 'ชายหาด', 'เกาะ']","['แหล่งท่องเที่ยวประเภทน้ำเค็ม', 'ธรรมชาติ', 'ศูนย์ศึกษาธรรมชาติ/แหล่งท่องเที่ยวทางดอกไม้และพืชพันธุ์', 'อุทยาน/เขตอนุรักษ์/ป่าชายเลน']",9.406,97.901,None None None เกาะพระทอง คุระบุรี พังงา 82150,เกาะพระทอง,คุระบุรี,พังงา
879,การท่องเที่ยวแห่งประเทศไทย,เกาะยาวน้อย,,Koh Yao Noi (Yao Noi Island),"{'มีค่าใช้จ่าย': None, 'หมายเหตุ': None}",,"เกาะยาวน้อย ตั้งอยู่ในเขต อำเภอเกาะยาว จังหวัดพังงา อำเภอเกาะยาว มีพื้นที่ 147.8 ตารางกิโลเมตร แบ่งออกเป็น 2 เกาะ มี 3 ตำบลคือ เกาะยาวน้อย , เกาะยาวใหญ่ , พรุใน ชาวบ้านบนเกาะยาวน้อยส่วนใหญ่นับถือศาสนาอิสลามมีอาชีพประมง ค้าขาย หมู่เกาะที่นี่สวยงามมีเกาะเล็กเกาะน้อยรอบๆ เกาะ เป็นเกาะที่เหมาะสำหรับนักท่องเที่ยวที่ชอบความสงบ ชื่นชอบธรรมชาติ รักสงบ การพักผ่อนบนเกาะยาวน้อย นอกจากจะเลือกมาพักผ่อนตามรีสอร์ท ต่างๆ แล้ว บนเกาะยาวน้อยยังมีการบริการท่องเที่ยว แบบโฮมสเตย์  โดยการท่องเที่ยวโฮมสเตย์ที่เกาะยาวน้อยแห่งนี้ มีกลุ่มโฮมสเตย์ มีชื่อว่า “ชมรมการท่องเที่ยวเชิงอนุรักษ์โดย ชุมชนชาวเกาะยาวน้อย ” ที่ถือว่าเป็นกลุ่มโฮมสเตย์ที่มีชื่อเสียงและมี การจัดการที่ดี จนได้รับรางวัลมามากมาย โดยมีกิจกรรมต่างๆ เช่น เที่ยวรอบเกาะยาวน้อย ชมวิถีชีวิตบนเกาะ ดูการทำนา ทำเครื่องมือประมง การทำโอทอป ทำผ้าบาติก ผ้ามัดย้อมจากสีธรรมชาติ ทำผลิตภัณฑ์จาก กะลามะพร้าว หรือออกเรือกับครอบครัวที่พักด้วยไปดูวิถีชีวิต ในทะเล ดูการวางอวน กู้อวน การเลี้ยงกุ้งมังกรใน กระชัง และมีไปเล่นน้ำดำดูปะการัง ดูระบบนิเวศ รวมถึงเที่ยวตามเกาะใกล้เคียง

สถานที่ท่องเที่ยวเกาะยาวน้อย
1. หาดท่าเขา ชมวิวป่าเกาะและพระอาทิตย์ขึ้นยามเช้า 
เป็นชายหาดที่มีความสวยงามมากบนกะยาวน้อย เป็นหาดที่ตั้งอยู่ในหุบอ่าวลึกเข้ามาในแผ่นดิน สามารถลงเล่นน้ำได้ พอเวลาน้ำลงยัง สามารถใช้พื้นที่อ่าวเป็นสถานที่ออกกำลังกาย พร้อมกับชมธรรมชาติอันสวยงาม ของป่าเกาะ วิวป่าเกาะป็นหมู่เกาะ หินปูน ที่ตั้งอยู่ทางทะเลฝั่งตะวันออกของเกาะยาวน้อยเช่น เกาะห้อง , เกาะลาดิง, เกาะผักเบี้ย ซึ่งเมื่อมองจากฝั่งเกาะยาวน้อยเราจะเห็น หมู่เกาะเหล่านี้เรียงรายกันสวยงสมดุจดังภาพวาด ยิ่งในช่วงเช้าตรงจุดนี้จะเป็นจุดชมพระอาทิตย์ขึ้นที่งดงามที่สุดบนเกาะยาวน้อย ห่างจากฝั่งไปเล็กน้อยจะมีเกาะนก ซึ่งเป็นเกาะเล็กๆ ที่สามารถเดินข้ามไปมาระหว่างกันได้เมื่อน้ำแห้ง
2. หาดป่าทราย
เป็นหาดที่มีทรายขาวสะอาด บรรยากาศร่มรื่น สามารถลงเล่นน้ำได้อย่างปลอดภัยและชมวิวทิวทัศน์ของเกาะต่างๆ ในจังหวัดกระบี่ได้ หาดป่าทรายนี้ตั้งอยู่ห่างจากที่ว่าการอำเภอเกาะยาว บนเกาะยาวน้อยประมาณ 7 กิโลเมตร
3. กระชังบ้านมังกร
เป็นกระชังเลี้ยงกุ้งมังกร ตั้งอยู่ บริเวณอ่าวบ้านแหลมไทร ซึ่งเป็นอ่าวที่เงียบ นอกจากนี้ยังมีปลาเก๋า, ปลากระพงขาว ,กระพงแดง,  นอกนจากนี้ ""บังหนีด"" ซึ่งเป็นคนในพื้นที่ได้ริเริ่มหาปลามาปล่อยในกระชังที่ว่างเปล่า จำพวกปลาสวยงาม ปลาช่อนทะเล ปลาดาว ปลาปักกะเป้า และปลาอื่นๆ เพื่อให้นักท่องเที่ยวได้ชมและสนุกสนานกับการเที่ยวชมกระชังอีกด้วย  อาหารที่ใช้เลี้ยงปลาก็เป็น ลูกปลาเล็กๆ ที่ได้จากการออกวางอวนในแต่ละวันมาให้ปลาที่เลี้ยงอยู่ในกระชัง  หากท่านสนใจมาเยี่ยมชมติดต่อได้ที่  081-2707393 (บังหนีด )
4. บ่อน้ำจืดในทะเล 
เป็นบ่อน้ำที่ตั้งอยู่หาดบ้านอันเป้า ทางทิศเหนือของเกาะยาวน้อย มีลักษณะเป็นบ่อตาน้ำตื้น 4 บ่อ ในช่วงเวลาน้ำขึ้น น้ำทะเลจะเข้าท่วม บ่อจนเป็นน้ำเค็ม แต่เมื่อน้ำลง บ่อน้ำจะโผล่ขึ้นมา ซึ่งน้ำในบ่อจะจืดสนิทและสามารถดื่มได้
5. อ่าวปะการัง
เป็นจุดชมปะการังที่สามารถดูได้โดยไม่ต้องดำน้ำลงไป เพราะในช่วงที่น้ำลง ปะการังเหล่านี้จะโผล่ขึ้นมาให้เห็นมากมาย ทั้งปะการังเขากวาง ปะการังสมอง ฯลฯ ในหนึ่งเดือนสามารถชมได้ประมาณ 2 ครั้ง ครั้งละไม่เกิน 4 วันเท่านั้นในช่วงน้ำลง อีกทั้ง อ่าวปะการังยังเป็นจุดชมพระอาทิตย์ตกที่สวยงามของเกาะยาวน่อยอีกด้วย
6. หาดโล๊ะหา 
เป็นหาดทราย ที่อยู่ทางตอนเหนือ สุดของเกาะยาวน้อย ห่างจาก ตัวอำเภอ10 กิโลเมตร การเดินทางค่อนข้างลำบาก เหมาะสำหรับ ปั่นจักรยานเสือภูเขา เพราะเป็นเส้นทางผ่านสวนยางพาราทึบอากาศเย็นสบาย
                                                                             เป็นต้น",,ทุกวัน,"{'tel': None, 'website': 'www.koyaonoi.com', 'email': None}","['หาด', 'พระอาทิตย์', 'ปะการัง', 'หมู่เกาะ', 'บ่อ', 'เกาะเล็ก', 'เกาะ']","['แหล่งท่องเที่ยวประเภทน้ำเค็ม', 'ธรรมชาติ', 'กิจกรรมกลางแจ้ง', 'เหมือง/คูเมือง', 'แหล่งท่องเที่ยวประเภทน้ำจืด']",,,None None None   เกาะยาว พังงา 83000, ,เกาะยาว,พังงา
880,การท่องเที่ยวแห่งประเทศไทย,เกาะยาวใหญ่,,Koh Yao Yai (Yao Yai Island),"{'มีค่าใช้จ่าย': None, 'หมายเหตุ': None}",,"เกาะยาวใหญ่ อยู่ทางใต้เกาะยาวน้อย โดยเกาะยาวใหญ่มีขนาดเป็นเท่าตัวของเกาะยาวน้อย แต่จะเป็นเกาะที่ “มีความเป็นพื้นเมืองและเงียบสงบ”  มากกว่า
เกาะยาวใหญ่มากมายด้วยสถานที่ท่องเที่ยวทางทะเล ชายหาด อ่าว โรงแรมระดับหรู ไม่แพ้เกาะยาวน้อย มีสิ่งที่น่าสนใจได้แก่ วีถึชีวิตชุมชนเกาะยาว การทำสวนยาง การทำไร่นา การทำผ้าบาติค การผูกอวน
เกาะส่วนมากในหมู่เกาะนี้จะเป็นภูเขาและป่าฝนหลายประเภท พื้นที่ที่อยู่ใกล้กับทะเลกว่าจะเป็นพื้นที่ปลูกข้าว เกาะแห่งนี้และเกาะอื่นๆที่อยู่ใกล้เคียงอุดมไปด้วยสัตว์ป่านานาพันธุ์ ชายหาดที่ลึกลับ และหมู่บ้านที่ทำประมงสืบทอดกันมาทำให้พื้นที่นี้มีความงดงามเป็นธรรมชาติตลอดทั้งปี เกาะยาวมี 2 ฤดู นั่นคือฤดูฝนและฤดูร้อน ที่นี่ไม่เคยอากาศหนาว

แหล่งท่องเที่ยวบนเกาะยาวใหญ่
- อ่าวคลองสน หาดทรายขาวสะอาดแวดล้อมไปด้วยทิวสน ด้านซ้ายจะเป็นโขดหินเล็ก ๆ ที่มีสีสันสวยงาม ใครที่สนใจลงเล่นน้ำชมปะการังก็แวะมาที่อ่าวคลองสนได้เลย
- อ่าวตีกุด เป็นอ่าวที่มีหาดทรายขาวสะอาด มีต้นสนขึ้นดูร่มรื่น, อ่าวหินกอง เป็นหาดที่ร่มรื่นไปด้วยป่าไม้เคียม แต่บริเวณนี้ไม่เหมาะกับการลงเล่นน้ำ และความพิเศษของที่นี่คือโดยรอบจะมีลูกปลากระเบนอาศัยอยู่มากมาย และยังมีชาวบ้านซึ่งส่วนใหญ่เป็นชาวมุสลิมประกอบอาชีพหาปลาอยู่
- อ่าวทราย เป็นหาดทรายขาวละเอียด มีโขดหินสวยงาม สามารถลงเล่นน้ำได้
- อ่าวล้าน เป็นหาดสวยงาม สามารถลงเล่นน้ำได้เช่นกัน แต่ทางทิศเหนือของอ่าวจะเป็นหน้าผาสูงชัน น้ำลึก
- แหลมหาด ที่นี่จะมีสวนมะพร้าว มะม่วงหิมพานต์ และป่าสนขึ้นรายล้อมหาดทรายขาว
- เกาะโล๊ะปาแรด เป็นหาดทรายที่มีสวนมะพร้าวขึ้นอยู่รายรอบ สามารถมองเห็นหาดทรายขาวยาวเหยียดจนสุดทาง ลงเล่นน้ำทะเลได้ 
- แหลมนกออก เป็นหาดทรายที่มีโขดหิน ก้อนหินหลากสีสัน สามารถลงเล่นน้ำได้ หรือจะไป
- หมู่บ้านชาวประมง เพื่อชมวิถีชีวิตที่อยู่แบบเรียบง่าย
อีกทั้งยังมีบ้านพักแบบโฮมสเตย์ สำหรับนักท่องเที่ยวที่ต้องการจะสัมผัสบรรยากาศ วิถีชีวิตแบบพื้นบ้าน ร่วมกิจกรรมกับชาวบ้าน เช่น การออกไปจับปลา จับหอยชักตีน หอยแครง ขี่จักรยานเที่ยวศึกษาเส้นทางธรรมชาติ และมีที่พักเอกชนไว้บริการอีกด้วย
",,ทุกวัน,"{'tel': None, 'website': None, 'email': None}","['ทางทะเล', 'หาด', 'หมู่บ้าน', 'วิถีชีวิต', 'มะพร้าว', 'หมู่เกาะ', 'ชายหาด', 'เกาะ', 'หาดทราย']","['ธรรมชาติ', 'แหล่งท่องเที่ยวประเภทน้ำเค็ม', 'ชุมชน/หมู่บ้าน', 'วิถีชีวิตชุมชน']",,,None None None   เกาะยาว พังงา 82160, ,เกาะยาว,พังงา
881,การท่องเที่ยวแห่งประเทศไทย,เกาะละวะ,,Koh La Wa (La Wa Island),"{'มีค่าใช้จ่าย': 30.0, 'หมายเหตุ': None}",,เกาะละวะใหญ่  เป็นเกาะขนาดเล็ก ซึ่งมีหาดทรายที่ขาวสะอาด มีปะการังน้ำตื้นอยู่โดยรอบ เป็นสถานที่พักผ่อนหย่อนใจที่มีความสวยงาม เงียบสงบ และมีร้านอาหารสวัสดิการของอุทยานแห่งชาติไว้สำหรับบริการนักท่องเที่ยว,,เดือนตุลาคม-พฤษภาคม,"{'tel': '0 7648 1163, 0 7648 1188,0 7641 2188', 'website': 'www.dnp.go.th', 'email': 'aophangnga_np@hotmail.com'}","['ปะการัง', 'อุทยานแห่งชาติ', 'เกาะ', 'หาดทราย']","['แหล่งท่องเที่ยวประเภทน้ำเค็ม', 'ธรรมชาติ', 'ศูนย์ศึกษาธรรมชาติ/แหล่งท่องเที่ยวทางดอกไม้และพืชพันธุ์', 'อุทยาน/เขตอนุรักษ์/ป่าชายเลน']",,,None None None None ตะกั่วทุ่ง พังงา 82140,,ตะกั่วทุ่ง,พังงา
882,การท่องเที่ยวแห่งประเทศไทย,เกาะห้อง,,Ko Hong (Hong Island),"{'มีค่าใช้จ่าย': 30.0, 'หมายเหตุ': None}",,มีลักษณะเป็นเขาหินปูน มีหินงอกหินย้อยที่มีความสวยงาม คล้ายห้องหลายๆ ห้อง เรียงต่อกันเป็นแถว มีพันธุ์พืชและสัตว์ป่าชนิดต่างๆ จำนวนมาก สามารถเข้าไปชมทัศนียภาพได้ โดยการจอดเรือบริเวณหน้าเกาะและใช้เรือซีแคนูเข้าไปชมบริเวณภายในถ้ำ และรอบๆเกาะซึ่งมีความสวยงามที่เป็นเอกลักษณ์เฉพาะ,,ทุกวัน 08.30-17.00 น.,"{'tel': '0 7648 1163, 0 7648 1188,0 7641 2188', 'website': 'www.dnp.go.th', 'email': 'aophangnga_np@hotmail.com'}","['หินปูน', 'ทัศนียภาพ', 'ถ้ำ', 'เกาะ', 'สัตว์ป่า']","['ธรรมชาติ', 'ถ่ายรูป', 'ศูนย์ศึกษาธรรมชาติ/แหล่งท่องเที่ยวทางดอกไม้และพืชพันธุ์', 'แหล่งท่องเที่ยวประเภทน้ำเค็ม', 'สวนสนุก/สวนสัตว์']",,,None None None None ตะกั่วทุ่ง พังงา 82130,,ตะกั่วทุ่ง,พังงา
883,การท่องเที่ยวแห่งประเทศไทย,เกาะไข่นอก,,Ko Khai Nok (Khai Nok Island),"{'มีค่าใช้จ่าย': None, 'หมายเหตุ': None}",,เป็นเกาะเล็กๆที่มีความสวยงามด้วยโขดหิน หาดทรายขาว น้ำทะเลใส รอบเกาะสามารถดำน้ำดูปะการังหลากชนิด มีปลาสวยงาม เกาะไข่นอกประกอบด้วย 2 หมู่เกาะ ซึ่งมีลักษณะคล้ายไข่ดาวกลางทะเล มีหาดทรายขาวบริสุทธิ์อยู่ด้านหน้าของเกาะ เหมาะแก่การนอนอาบแดด มีสันทรายเล็กๆ เชื่อมต่อไปถึงโขดหินแห่งหนึ่งบริเวณนี้เป็นจุดที่ดีในการดำน้ำดูปะการังน้ำตื้น รอบเกาะสามารถลงเล่นน้ำได้ น้ำใส,,ทุกวัน,"{'tel': None, 'website': None, 'email': None}","['ทะเล', 'น้ำทะเล', 'หาด', 'ปะการัง', 'หมู่เกาะ', 'หาดทรายขาว', 'เกาะเล็ก', 'เกาะ']","['แหล่งท่องเที่ยวประเภทน้ำเค็ม', 'ธรรมชาติ']",7.892,98.581,None None None พรุใน เกาะยาว พังงา 83000,พรุใน,เกาะยาว,พังงา
884,การท่องเที่ยวแห่งประเทศไทย,เกาะไข่ใน,,Koh Kai Nai (Kai Nai Island,"{'มีค่าใช้จ่าย': 0.0, 'หมายเหตุ': None}",,เป็นเกาะเล็กๆที่มีความสวยงามด้วยโขดหิน หาดทรายขาว น้ำทะเลใส รอบเกาะสามารถดำน้ำดูปะการังหลากชนิด มีปลาสวยงาม  เกาะไข่นอกประกอบด้วย 2 หมู่เกาะ ซึ่งมีลักษณะคล้ายไข่ดาวกลางทะเล มีหาดทรายขาวบริสุทธิ์อยู่ด้านหน้าของ เกาะเหมาะแก่การ นอนอาบ แดด มีสันทรายเล็กๆ เชื่อมต่อไปถึงโขดหินแห่งหนึ่งบริเวณนี้เป็นจุดที่ดีในการดำน้ำดูปะการังน้ำตื้น รอบเกาะ สามารถ ลงเล่นน้ำได้ น้ำใส แต่ต้องคอยระวังคลื่นลมแรงบ้างเป็นบางวัน ควรลงเล่นน้ำในด้านที่คลื่นลมสงบ,,,"{'tel': None, 'website': None, 'email': None}","['น้ำทะเล', 'หาด', 'ปะการัง', 'หมู่เกาะ', 'หาดทรายขาว', 'ชายหาด', 'เกาะเล็ก', 'เกาะ']","['แหล่งท่องเที่ยวประเภทน้ำเค็ม', 'ธรรมชาติ']",7.892,98.581,None None None พรุใน เกาะยาว พังงา 83000,พรุใน,เกาะยาว,พังงา
885,การท่องเที่ยวแห่งประเทศไทย,เขตรักษาพันธุ์สัตว์ป่าโตนปริวรรต,,Ton Pariwat Wildlife Sanctuary,"{'มีค่าใช้จ่าย': 10.0, 'หมายเหตุ': None}",,"มีพื้นที่ ๑๐๐,๐๐๐ ไร่ ร่มรื่นด้วยพันธุ์ไม้ต่าง ๆ  มีน้ำตกโตนปริวรรต หรือชาวบ้านเรียกว่า “น้ำตกสองแพรก”  ห่างจากเขตรักษาพันธุ์ฯ  ๑๐๐ เมตร เป็นน้ำตกไม่สูงนักเบื้องล่างเป็นแอ่งน้ำที่ยังมีเศษแร่ตกค้างอยู่ ช่วงหน้าฝนน้ำจะไหลแรง มีเส้นทางศึกษาธรรมชาติ ระยะทาง ๒ กิโลเมตร ตามเส้นทางสามารถจะเห็น บัวผุด  เป็นพันธุ์ไม้ที่มีดอกใหญ่ที่สุดในโลก เส้นผ่าศูนย์กลางประมาณ ๘๐ เซนติเมตร เป็นพืชกาฝากเกาะกินรากไม้เถาชื่อ ย่านไก่ต้ม กลีบดอกมี ๕ กลีบ มีสีน้ำตาลแดง เป็นพืชที่หาดูได้ยากจะเกิดเฉพาะป่าที่มีความสมบูรณ์  ออกดอกปลายหน้าฝนประมาณเดือนตุลาคม  นอกจากนั้นตามเส้นทางจะสังเกตเห็น  เหมืองเก่าร่องรอยแห่งอดีต จุดดูนก ซึ่งแสดงให้เห็นถึงความสมบูรณ์ของป่า ผ่านน้ำตกหินเพิง ซึ่งถือเป็นแหล่งต้นน้ำ  เป็นต้น การเดินศึกษาต้องมีเจ้าหน้าที่นำทาง ใช้เวลาประมาณ ๑ ชั่วโมง

ปัจจุบันมีบริษัทนำเที่ยวจัดกิจกรรมท่องเที่ยวทั้งนั่งช้างผ่านป่าชมธรรมชาติสองข้างทางของลำธารซึ่งยังคงความบริสุทธิ์ของป่าที่ยังไม่มีใครเข้าไปรุกราน และล่องแก่ง ที่นี่มีเกาะแก่งมากทำให้สนุกสนานและตื่นเต้นเหมาะสำหรับผู้ที่รักการผจญภัย โดยใช้เวลาในการล่องแก่งประมาณ ๔๕ นาที และสามารถล่องได้ตลอดทั้งปี",,,"{'tel': None, 'website': None, 'email': None}","['ธรรมชาติ', 'พันธุ์ไม้', 'ล่องแก่ง', 'น้ำตก', 'สัตว์ป่า']","['ธรรมชาติ', 'ศูนย์ศึกษาธรรมชาติ/แหล่งท่องเที่ยวทางดอกไม้และพืชพันธุ์', 'กิจกรรมกลางแจ้ง', 'แหล่งท่องเที่ยวประเภทน้ำจืด', 'สวนสนุก/สวนสัตว์']",8.603,98.554,หมู่ 2 None None สองแพรก เมืองพังงา พังงา 82000,สองแพรก,เมืองพังงา,พังงา
886,การท่องเที่ยวแห่งประเทศไทย,เขาตาปู,,Khao Tapu,"{'มีค่าใช้จ่าย': 30.0, 'หมายเหตุ': None}",,"เขาตะปู มีลักษณะเป็นแท่งหินปักอยู่ในทะเลบริเวณปากอ่าวพังงาใกล้ๆ กับเขาพิงกัน อย่างไรก็ตามเขาตาปูเป็น ภูเขาที่มีอันตรายห้ามเข้า ใกล้เนื่องจากส่วนที่จมอยู่ใต้ทะเลได้ถูกน้ำทะเลกัดเซาะ เป็นเวลานานนับล้านปี จึงสึกกร่อนและมีขนาดเล็กกว่าส่วนบน มากมายหลายเท่า จนมีความกลัว กันว่าอาจล้มลงมาในเวลาใดเวลาหนึ่งก็ได้ ทางราชการและเจ้าหน้าที่จากหน่วยงานที่เกี่ยวข้องจึงได้ห้ามนักท่องเที่ยวล่องเรือเข้าไปดู ใกล้ๆโดยเด็ดขาด เนื่องจากเกรงว่าจะได้รับอันตรายดังกล่าว เขาตาปูเป็นสถานที่ท่องเที่ยวที่มีชื่อเสียง จนมีภาพยนตร์ฮอลลีวูด มาถ่ายทำที่เกาะตะปูนี้ ในปี พ.ศ. 2517 ภาพยนตร์เรื่องเจมส์ บอนด์ ตอนเพชฌฆาตปืนทอง (The Man with the Golden Gun) และเขาตาปู ยังได้รับการขนานนามอีกชื่อหนึ่งว่า ""James Bond Island"" อีกด้วย",,,"{'tel': None, 'website': None, 'email': None}","['ทะเล', 'ล่องเรือ']","['แหล่งท่องเที่ยวประเภทน้ำเค็ม', 'ธรรมชาติ', 'แหล่งท่องเที่ยวเชิงสุขภาพและความงาม', 'กิจกรรมกลางแจ้ง']",8.317,98.539,None None None เกาะปันหยี เมืองพังงา พังงา 82000,เกาะปันหยี,เมืองพังงา,พังงา
887,การท่องเที่ยวแห่งประเทศไทย,เขาพิงกัน,,Khao Phing Kan,"{'มีค่าใช้จ่าย': 30.0, 'หมายเหตุ': None}",,"เป็นเกาะที่อยู่บนหาด เหตุที่ชื่อนี้เพราะภูเขาหินแตกออกจากกัน หินที่เล็กกว่าเลื่อนลงมา ฐานจมลงไปในดินแยกห่างจากกัน ส่วนด้านบนยังคงพิงกันอยู่ ด้านหลังของเขาพิงกันมีทิวทัศน์ที่สวยงาม มองออกไปในทะเลจะเห็น ""เขาตาปู"" หรือเรียกอีกชื่อหนึ่งว่า ""เกาะเจมส์บอนด์""",,ทุกวัน,"{'tel': '0 7648 1163, 0 7648 1188,0 7641 2188', 'website': 'dnp.go.th/', 'email': 'aophangnga_np@hotmail.com'}","['ทะเล', 'หาด', 'ภูเขา', 'เกาะ']","['แหล่งท่องเที่ยวประเภทน้ำเค็ม', 'ธรรมชาติ']",8.317,98.539,80 หมู่ 1 บ้านท่าด่าน None None เกาะปันหยี เมืองพังงา พังงา 82000,เกาะปันหยี,เมืองพังงา,พังงา
